satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,India,1.4031308273395,3.0,3.0,1.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very good,India,1.13213075236594,4.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.339166289660335,3.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.295572663457532,1.0,2.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very bad,India,1.30525321299503,1.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,1.50866627778691,3.0,2.0,3.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.469468559830498,3.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.467097023500017,3.0,1.0,4.0,2.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,India,0.636195297075938,6.0,4.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.887882163556737,3.0,3.0,3.0,1.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,India,0.978939909746273,6.0,1.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,India,2.84469696397583,4.0,3.0,,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.485766599322434,3.0,2.0,2.0,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very good,India,1.22296597555863,4.0,4.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,2.08943640157689,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.01171230234872,1.0,1.0,4.0,1.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.809369841878978,3.0,1.0,3.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.28688705514402,1.0,1.0,4.0,1.0
Somewhat satisfied,Very favorable,Somewhat favorable,Very good,India,0.271413877164195,3.0,1.0,2.0,1.0
Not too satisfied,Don’t know (DO NOT READ),Very favorable,Somewhat bad,India,0.499444271987993,4.0,,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,1.25802545242143,3.0,2.0,2.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,India,1.13213075236594,3.0,,,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.625946538098471,3.0,2.0,4.0,3.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,2.84469696397583,1.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.815310650372418,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.963315645294435,3.0,3.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.677954480129598,1.0,1.0,4.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.32384439954829,1.0,3.0,3.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,0.768971639173468,1.0,1.0,4.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Very bad,India,1.25802545242142,3.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.32384439954829,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.972808725824474,1.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,India,0.954292945613907,1.0,2.0,3.0,4.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.256323879724489,1.0,2.0,4.0,1.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,0.256323879724489,1.0,4.0,4.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Very good,India,1.22296597555863,1.0,3.0,2.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,India,1.02088616152594,1.0,1.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,1.50866627778691,3.0,2.0,3.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.372000891290288,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,1.13787878559033,3.0,3.0,4.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.625958079773997,4.0,3.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.570482337932701,1.0,2.0,3.0,1.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,0.378795607292616,1.0,1.0,3.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,India,0.376882108452895,3.0,,,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.779055379747378,3.0,2.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.91866693510632,1.0,1.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.674529770111486,6.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.321158989931155,1.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.55241291797523,3.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.07202272155046,3.0,1.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,1.50029997903522,6.0,3.0,2.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.466095592141836,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,India,0.766398102709176,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,1.07501178652109,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.663392277950068,3.0,3.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,India,0.321158989931155,1.0,3.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.376882108452895,3.0,4.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,India,1.03358495031305,1.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.642317979862311,3.0,3.0,3.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.546966128971421,1.0,2.0,4.0,1.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,India,1.27239059415188,3.0,,,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.964741919939905,3.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,1.69819612854891,3.0,2.0,4.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.517276613300177,6.0,2.0,4.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat bad,India,2.84469696397583,1.0,4.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.917518151097128,1.0,2.0,2.0,1.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,2.82776481341844,4.0,3.0,4.0,2.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.611678767398085,4.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,1.6671356695764,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.325459746155346,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,India,0.448510241678894,1.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.339166289660335,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.607027381409234,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.880974207961281,6.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.449686513407657,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.978939909746273,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,India,0.32384439954829,3.0,2.0,,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.937692097203725,3.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.256323879724489,1.0,2.0,2.0,2.0
Not at all satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very good,India,0.815310650372418,6.0,3.0,,1.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.280235403094118,3.0,3.0,4.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.650919492310692,6.0,1.0,4.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.905974462450811,3.0,4.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.775188712734791,1.0,2.0,4.0,2.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,India,1.55916115712018,6.0,1.0,3.0,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,India,0.647688799096579,3.0,,,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Very good,India,0.458759075548564,3.0,,3.0,1.0
Not at all satisfied,Very unfavorable,Refused (DO NOT READ),Very bad,India,1.41644015710004,6.0,4.0,,4.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very good,India,0.642317979862311,6.0,4.0,4.0,1.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,India,1.63062130074484,1.0,1.0,3.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Very good,India,1.95161507941074,3.0,1.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,India,1.88030503232777,3.0,4.0,4.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.508749434490503,4.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.05739796831946,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,0.471527649778619,3.0,2.0,2.0,3.0
Somewhat satisfied,Very favorable,Don’t know (DO NOT READ),Very bad,India,2.50070350436461,3.0,1.0,,4.0
Not at all satisfied,Very favorable,Somewhat favorable,Somewhat good,India,2.84469696397583,6.0,1.0,2.0,2.0
Very satisfied,Don’t know (DO NOT READ),Very unfavorable,Very good,India,1.73396420449401,1.0,,4.0,1.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.337541679288451,4.0,4.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.55916115712018,3.0,1.0,4.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,1.63332807818087,1.0,4.0,4.0,1.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat good,India,1.30107671960716,4.0,1.0,3.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,1.57395050504527,1.0,4.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,2.84469696397583,6.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.471527649778619,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,India,2.16745525561751,1.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.652626606497515,3.0,2.0,3.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Very good,India,0.37507683888149,3.0,1.0,4.0,1.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,1.18139587750958,4.0,4.0,4.0,2.0
Not too satisfied,Very favorable,Very unfavorable,Very good,India,2.84469696397583,4.0,1.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,2.30994366906738,3.0,2.0,3.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,0.673648637023615,3.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.256323879724489,3.0,2.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.937692097203725,6.0,2.0,4.0,2.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,India,1.01047295553542,6.0,,,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.562615258322235,3.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.665793546723028,6.0,2.0,4.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,India,2.84469696397583,1.0,1.0,3.0,1.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),India,2.35038129040972,,,,
Very satisfied,Very unfavorable,Somewhat unfavorable,Very bad,India,0.256323879724489,1.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.458759075548564,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.291436236845932,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.798887227091839,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.855604332295118,6.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,India,2.13901083073779,6.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,India,0.512647759448979,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,India,0.42357408708971,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very good,India,1.83744552370339,3.0,3.0,2.0,1.0
Somewhat satisfied,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,India,0.562615258322236,3.0,,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very bad,India,1.77576432711347,1.0,1.0,4.0,4.0
Very satisfied,Very favorable,Very favorable,Very good,India,0.76998122302246,1.0,1.0,1.0,1.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,India,0.809369841878978,6.0,4.0,3.0,3.0
Very satisfied,Very favorable,Very favorable,Very bad,India,0.384485819586734,1.0,1.0,1.0,4.0
Very satisfied,Very favorable,Very favorable,Very good,India,0.76998122302246,1.0,1.0,1.0,1.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,India,1.12421628351914,6.0,1.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.512647759448979,1.0,1.0,4.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,India,2.29680690462924,1.0,1.0,1.0,1.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.404684920939489,6.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.512647759448979,1.0,2.0,2.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,1.59048824268984,6.0,2.0,4.0,3.0
Very satisfied,Very favorable,Very favorable,Very bad,India,1.77576432711347,1.0,1.0,1.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.63156651624379,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.880974207961281,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,India,0.937692097203725,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.565421601893026,3.0,2.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.575213853663102,4.0,2.0,3.0,3.0
Very satisfied,Very favorable,Very favorable,Somewhat good,India,0.464117301273827,1.0,1.0,1.0,2.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.599165420318879,4.0,1.0,4.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Very unfavorable,Very good,India,0.346009072682059,3.0,,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.562615258322236,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,India,0.928234602547654,3.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,India,0.887882163556737,3.0,2.0,3.0,1.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,2.61096938934177,6.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.256323879724489,6.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,India,0.314351766519079,3.0,1.0,,3.0
Not at all satisfied,Very unfavorable,Very favorable,Very bad,India,2.77272798795312,6.0,4.0,1.0,4.0
Don’t know (DO NOT READ),Somewhat favorable,Somewhat unfavorable,Somewhat good,India,1.41644015710004,,2.0,3.0,2.0
Very satisfied,Very favorable,Don’t know (DO NOT READ),Very good,India,0.636195297075938,1.0,1.0,,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,India,0.412849562269043,3.0,3.0,2.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,India,0.412849562269043,1.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.562615258322236,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat good,India,0.404684920939489,3.0,1.0,1.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,India,1.15497183453369,1.0,1.0,1.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.314351766519079,1.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat good,India,0.688082603781738,3.0,1.0,1.0,2.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,India,0.652626606497515,6.0,2.0,1.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,India,0.383475902442068,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,India,0.544346155013849,3.0,3.0,2.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,India,1.27239059415188,3.0,4.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,India,0.560470806188235,6.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,India,1.1228391194131,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.918722761851695,3.0,2.0,2.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,India,0.674529770111486,6.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,India,0.565421601893026,3.0,2.0,3.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,0.519464915525915,1.0,2.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,India,0.562615258322235,4.0,3.0,4.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,India,0.76998122302246,1.0,4.0,4.0,1.0
Very satisfied,Very favorable,Very favorable,Very good,India,0.887882163556737,1.0,1.0,1.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,India,1.13213075236594,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,India,0.954292945613907,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,India,0.565323162679343,3.0,2.0,2.0,1.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,India,1.53996244604492,3.0,1.0,2.0,2.0
Not at all satisfied,Very favorable,Somewhat favorable,Very bad,India,1.57395050504527,6.0,1.0,2.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat bad,India,0.918722761851695,3.0,1.0,4.0,3.0
