country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,United States,2.12925143252416,,3.0,,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.744667539309717,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,2.87793723333333,,1.0,3.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,United States,2.36166471265598,,2.0,,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United States,0.535094502186477,,2.0,4.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.40978949107149,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Very good,United States,1.02879371741026,,1.0,3.0,1.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,United States,0.546973374273112,,3.0,4.0,4.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,1.10037033709877,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.991479915321481,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.469608809043098,,2.0,2.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United States,0.479545573610598,,2.0,,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,United States,0.428020075354945,,2.0,4.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,1.1186107184775,,3.0,3.0,2.0
 ,Very favorable,Very unfavorable,Very good,United States,0.294977233333333,,1.0,4.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.345512018941601,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.530290526121648,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,2.39836681360669,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.348475224492639,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.781671396302618,,3.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.430647122356496,,1.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Very bad,United States,1.0128947404233,,2.0,4.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.805496215907521,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,1.39366968293082,,1.0,2.0,1.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,2.11091686272332,,1.0,4.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.348475224492639,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.294977233333333,,3.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Don’t know (DO NOT READ),United States,0.573269867726492,,4.0,4.0,
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,1.55655322172961,,1.0,3.0,2.0
 ,Very favorable,Very unfavorable,Very good,United States,1.25416548386061,,1.0,4.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.359954331672009,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.667021984435224,,2.0,3.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.294977233333333,,1.0,,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.890322703493783,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.517727876346178,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.475624432919267,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.737317231810444,,1.0,2.0,1.0
 ,Very unfavorable,Don’t know (DO NOT READ),Somewhat good,United States,0.708625318689984,,4.0,,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.444849689516013,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.524825453597329,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.294977233333333,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.6570439193496,,2.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Very bad,United States,0.71026257063938,,4.0,4.0,4.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,1.73193218794024,,1.0,2.0,2.0
 ,Very favorable,Very unfavorable,Very good,United States,0.35801901915165,,1.0,4.0,1.0
 ,Very favorable,Somewhat favorable,Very good,United States,1.23390541546744,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,1.17980235562606,,1.0,3.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Very bad,United States,0.985807374313008,,1.0,,4.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat bad,United States,0.465716265250167,,1.0,,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.1333237624901,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United States,1.38816543992713,,2.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,United States,0.677409157318435,,1.0,3.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,United States,0.600215088995596,,3.0,4.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,United States,0.900728619488735,,1.0,2.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United States,0.464163923174447,,2.0,4.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United States,0.694717845985425,,2.0,4.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.638070481468874,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.342613921882387,,1.0,2.0,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.459174277837312,,1.0,4.0,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.427159695126545,,1.0,4.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.706690860185124,,1.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,United States,0.661198399267901,,4.0,3.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.347783240226458,,2.0,3.0,2.0
 ,Very favorable,Very unfavorable,Somewhat bad,United States,1.43428471270936,,1.0,4.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United States,0.294977233333333,,3.0,3.0,3.0
 ,Very favorable,Very favorable,Very good,United States,0.464194279575237,,1.0,1.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United States,0.389326965559655,,3.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Very good,United States,0.692396608184319,,1.0,,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.387984984554438,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.478837504716411,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.514937828795023,,1.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat bad,United States,1.01301427533384,,1.0,,3.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,United States,0.609959378053715,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.500093096219,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United States,0.460256955198722,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United States,0.779930857423481,,2.0,2.0,3.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.539775481783129,,1.0,4.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,United States,1.02102331965849,,3.0,4.0,2.0
 ,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,United States,0.509868560809446,,,3.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.709712960832761,,1.0,,2.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,United States,0.475374795078653,,2.0,3.0,1.0
 ,Very favorable,Somewhat unfavorable,Very good,United States,0.715063198414095,,1.0,3.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.529765346548547,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.611708397542834,,2.0,2.0,2.0
 ,Very favorable,Very unfavorable,Very good,United States,0.301587403721447,,1.0,4.0,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.779332108296618,,3.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very bad,United States,2.09090123049861,,1.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.754396834873492,,3.0,3.0,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.397279639658515,,1.0,4.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),United States,1.74187051143509,,1.0,,
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.568926160023759,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.634015375510117,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.737083334813886,,2.0,3.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,United States,0.64276135373586,,2.0,4.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.630141798440882,,2.0,,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,1.19049082396236,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,United States,0.661198399267901,,1.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Very bad,United States,1.15780805088863,,1.0,2.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.692752145443411,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.35801901915165,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat bad,United States,1.05589727127485,,1.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United States,1.88191072241339,,4.0,3.0,4.0
 ,Very favorable,Very favorable,Very good,United States,0.671001173244545,,1.0,1.0,1.0
 ,Very favorable,Somewhat unfavorable,Very good,United States,0.796561239953957,,1.0,3.0,1.0
 ,Very favorable,Very favorable,Somewhat bad,United States,0.867090254407571,,1.0,1.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United States,2.36549690606416,,2.0,2.0,4.0
 ,Very favorable,Very unfavorable,Very good,United States,0.447357200187907,,1.0,4.0,1.0
 ,Very favorable,Somewhat unfavorable,Refused (DO NOT READ),United States,2.17289282733367,,1.0,3.0,
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.719767649325742,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,United States,1.48039946184392,,3.0,2.0,4.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,United States,1.2878827308119,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,1.90380456065704,,2.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,1.16618061738665,,1.0,2.0,1.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United States,2.14180191339365,,2.0,,3.0
 ,Very favorable,Very unfavorable,Very good,United States,0.294977233333333,,1.0,4.0,1.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United States,0.403856691092874,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.47099357369178,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.495768443231395,,1.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,1.29660324226419,,3.0,3.0,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,1.06254375577995,,1.0,4.0,2.0
 ,Somewhat favorable,Very unfavorable,Very bad,United States,1.05363447836325,,2.0,4.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.33223643239203,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.763455785777742,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.35801901915165,,1.0,2.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.54735486914971,,2.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Very bad,United States,0.927879091624803,,3.0,3.0,4.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.429496392216344,,1.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.793831280031917,,1.0,3.0,2.0
 ,Somewhat favorable,Very unfavorable,Very bad,United States,2.00993494441862,,2.0,4.0,4.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.754396834873492,,1.0,,2.0
 ,Very favorable,Very favorable,Somewhat good,United States,0.369086578618548,,1.0,1.0,2.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,United States,0.879474930684983,,,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,1.48966160638943,,1.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United States,1.47969406930289,,4.0,3.0,4.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United States,0.760841978562008,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United States,0.541399605413941,,2.0,2.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,United States,2.129805408646,,3.0,4.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Very good,United States,0.535222933340853,,2.0,3.0,1.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.649299853301332,,1.0,2.0,1.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,United States,1.69970265239684,,3.0,,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,2.18870154468933,,1.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United States,0.472767211115643,,3.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.621828719429105,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,1.13705146635122,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,0.414693012405152,,2.0,2.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,United States,1.78188150544371,,3.0,1.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Very bad,United States,0.349664798692425,,2.0,3.0,4.0
 ,Very favorable,Somewhat unfavorable,Very good,United States,0.601513940358353,,1.0,3.0,1.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.506128209128419,,2.0,,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.672621521793454,,1.0,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.807625297828756,,3.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,United States,0.64682228389149,,1.0,3.0,1.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,United States,1.17285125265683,,4.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United States,0.656329492309268,,3.0,3.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United States,1.43394993573777,,2.0,,3.0
 ,Very favorable,Somewhat favorable,Very bad,United States,2.27544245894231,,1.0,2.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United States,1.25548153869005,,2.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United States,0.828573137759608,,3.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Very bad,United States,0.386171179025992,,1.0,2.0,4.0
 ,Very favorable,Somewhat favorable,Very good,United States,1.88583242604526,,1.0,2.0,1.0
 ,Very favorable,Very unfavorable,Very good,United States,1.07916666767742,,1.0,4.0,1.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.650601920005269,,1.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.68390028005791,,2.0,3.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,2.14106257121418,,1.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.481176608910437,,1.0,2.0,1.0
 ,Very favorable,Refused (DO NOT READ),Somewhat good,United States,2.21841403698169,,1.0,,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United States,0.957607521165728,,1.0,4.0,2.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.688187321984037,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.573307419209708,,2.0,3.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United States,1.02879371741026,,1.0,,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.411963241673216,,1.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Very good,United States,0.926196251708069,,1.0,,1.0
 ,Very favorable,Don’t know (DO NOT READ),Very good,United States,0.364290503974638,,1.0,,1.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United States,0.690912248122345,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,1.66825043534252,,2.0,2.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,United States,0.620251827116722,,2.0,,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.02732214610275,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Very good,United States,0.558866193020498,,1.0,2.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,1.19640300485059,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Somewhat unfavorable,Very good,United States,2.87793723333333,,,3.0,1.0
 ,Refused (DO NOT READ),Refused (DO NOT READ),Refused (DO NOT READ),United States,0.817705307112904,,,,
 ,Very favorable,Somewhat favorable,Somewhat good,United States,1.01894583785913,,1.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Very good,United States,0.664955744123276,,2.0,4.0,1.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,United States,0.332726271610404,,3.0,,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United States,1.24698538453709,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United States,1.10472781223998,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,United States,1.56324121924454,,1.0,1.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United States,0.477021815866532,,1.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United States,0.943307697034187,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,0.943998086910318,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Don’t know (DO NOT READ),United States,1.70063848304969,,1.0,2.0,
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United States,1.39165260382415,,2.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,0.614556106081785,,1.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United States,1.41158102062054,,1.0,2.0,2.0
