satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Sweden ,0.261935798843017,6.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,Sweden ,0.350710572063394,3.0,,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Sweden ,0.395286669533839,6.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.326469059389126,4.0,2.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.94790425507447,1.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,Sweden ,0.166664093463647,3.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Sweden ,0.326469059389126,3.0,3.0,3.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,1.85363230289473,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,1.22830516544497,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.213426570935211,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.557611823169062,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.936152739915031,3.0,3.0,3.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Very good,Sweden ,0.130945642434591,1.0,1.0,2.0,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.467660624353643,3.0,1.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,2.93627160836794,1.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.866152746880726,1.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.68479934963523,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.362622778820587,3.0,3.0,4.0,2.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.39248847800283,4.0,4.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.261935798843017,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.435335391367864,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.350710572063394,1.0,3.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Sweden ,0.485130455419129,1.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Sweden ,0.379053999582276,3.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.647427331037418,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Sweden ,0.395286669533839,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.411214273590365,4.0,2.0,3.0,2.0
Refused (DO NOT READ),Somewhat favorable,Very unfavorable,Very bad,Sweden ,0.379053999582276,,2.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Sweden ,0.322693464453869,4.0,3.0,3.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.143727164247537,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,1.34002810601069,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.379053999582276,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.707565078770129,3.0,1.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.489339987965002,1.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very good,Sweden ,0.485130455419129,3.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Sweden ,1.64459997123112,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,1.53092335517663,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Sweden ,0.510197627054157,3.0,2.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Sweden ,0.382034609599916,1.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Sweden ,0.379053999582276,3.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,2.73331318316119,1.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.24383049922191,4.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Sweden ,2.93627160836794,4.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Sweden ,0.510197627054157,1.0,2.0,2.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Sweden ,0.38105216567605,1.0,3.0,3.0,1.0
Not too satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,Sweden ,2.93627160836794,4.0,3.0,,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Sweden ,0.350710572063394,6.0,2.0,3.0,4.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Sweden ,1.00082906071209,1.0,2.0,1.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Sweden ,0.285760690660981,4.0,2.0,4.0,3.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,1.22830516544497,3.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.174611562283558,3.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Sweden ,0.68479934963523,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.130945642434591,3.0,2.0,4.0,1.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,Sweden ,2.58458926355607,3.0,4.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.350710572063394,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,2.55188199236597,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.676763660757317,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.130945642434591,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.5828784183775,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Sweden ,2.93627160836794,3.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Sweden ,2.28877896327622,3.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.667172363005095,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.229728014495639,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.22264193295439,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.24383049922191,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Sweden ,0.273373545297952,1.0,2.0,3.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.1176936302176,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.350710572063394,3.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.326469059389126,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.08087220994675,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.705745497520394,3.0,2.0,3.0,2.0
Somewhat satisfied,Refused (DO NOT READ),Somewhat unfavorable,Somewhat good,Sweden ,0.382034609599916,3.0,,3.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Sweden ,0.326469059389126,6.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.213426570935211,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Sweden ,0.285760690660981,3.0,2.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.647427331037418,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Sweden ,2.93627160836794,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.632428554532568,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.255685165831175,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,1.25370169938762,3.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.705745497520394,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.00082906071209,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.143727164247537,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Sweden ,0.451597687887984,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.165518453795456,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.395286669533839,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Sweden ,0.846162118343841,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.01782518200699,4.0,3.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.240788641937062,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.261935798843017,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.458615228074289,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.743866125246051,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.19705525602367,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.263505879005618,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.705745497520394,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.695387265831312,3.0,2.0,2.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.36412602160123,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.130945642434591,1.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,1.21165749764444,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.59899192223843,1.0,1.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very good,Sweden ,0.564386006896928,4.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.463166979116245,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.322693464453869,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,Sweden ,0.148291177229399,3.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.457305727502358,3.0,2.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,1.64459997123112,1.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,1.04229656378508,3.0,3.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.215113818790203,1.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Sweden ,0.26245418372361,3.0,3.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.34002810601069,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.705745497520394,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.468586149608243,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Sweden ,0.155095207675857,3.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.28194235951906,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Sweden ,0.451597687887984,3.0,3.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.985326258730188,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Sweden ,0.130945642434591,1.0,2.0,3.0,1.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.93627160836794,1.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.27494006904765,3.0,3.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Sweden ,0.510197627054157,1.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Sweden ,0.385455780904061,3.0,3.0,1.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.382034609599916,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,2.86558581625136,3.0,3.0,4.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.39865688742248,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.451597687887984,3.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.749412174950885,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.351404646942904,3.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.88498649699817,1.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.485130455419129,1.0,2.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.532869594827159,1.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,1.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.511513038968379,4.0,2.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.549166335522103,3.0,1.0,4.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.264185260394969,4.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.373681932515176,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Sweden ,1.13017992845786,3.0,2.0,3.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,2.58283633491664,6.0,2.0,4.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.141528295542029,3.0,1.0,4.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,Sweden ,1.99229015546613,3.0,1.0,2.0,2.0
Very satisfied,Very favorable,Very unfavorable,Somewhat good,Sweden ,0.505455621327406,1.0,1.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.806283286237361,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.16254221297576,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.373681932515176,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,0.790556450232755,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.155342783469898,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.626159256669174,1.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.524337314281339,1.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,1.53092335517663,1.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.130945642434591,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.00082906071209,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,2.06473148020679,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,0.335507981299592,6.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,0.26245418372361,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.28194235951906,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.130945642434591,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Sweden ,0.28194235951906,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.14340331871472,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Sweden ,2.39248847800283,3.0,2.0,2.0,2.0
Not too satisfied,Very favorable,Somewhat favorable,Somewhat bad,Sweden ,2.66751327319924,4.0,1.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,2.93627160836794,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,1.88943512977007,1.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very good,Sweden ,0.485130455419129,1.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.524337314281339,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,1.2145207090659,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Sweden ,0.285760690660981,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Sweden ,0.992992877285749,3.0,2.0,3.0,3.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Sweden ,2.80899019973872,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Sweden ,2.93627160836794,4.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.936152739915031,1.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Sweden ,0.382034609599916,1.0,2.0,4.0,1.0
